score,text
0,"sarule in su medioevo fiat parte de sa curadoria de dore, e nde fiat su cabu-de-logu.
"
0,"sa bidda est numenada in su condaghe de santu pedru de silki, in sa lista de sas dètzimas pagadas a sa cùria romana in su 1346-1350.
"
0,"est unu tzentru agro-pastorale, cun àteras atividades de màrmaru, granitu, linna, ferru, durches e pane carasadu.
"
0,"in totu sa sardigna sa bidda est numenada pro sos tapetes sardos, chi sa gente podet bìdere in su museu eugenio tavolara.
"
0,"galu oe sunt medas sas famìlias chi tessent sa burra sarulesa, impreende su telàrgiu deretu.
"
0,"sarule est fintzas connota meda pro sa ""s'aranzada"" sua.
"
0,"sas festas prus importantes sunt sas de santa lughia, santu bernardinu, nostra sennora de gonare.
"
0,"un'àtera festa de importu est su carrasegare: sa caratza de sarule est “su gatu” o ""màschera a gatu"", numenada finas dae gràssia deledda in elias portolu.
"
0,"sa màscara at duas gunneddas a su revessu, una manta bianca, (sìmbulu de sa nàschida), unu belu nieddu in cara ( sìmbulu de sa morte), e una fasca ruja a inghìriu de su tzugru (sìmbulu de su coju).
"
0,"de importu sas crèsias de sa bidda: cussa de santu micheli de su 1764, santa rughe, su rosàriu, sant’antoni.
"
0,"persones nòdidas
"
0,"de ammentare in sarule b'est sarbadore sini, chi at iscritu “a diosa”, est a nàrrere sa cantzone chi sa gente connoschet comente “non potho reposare”.
"
0,"bibliografia
"
0,"ligàmenes esternos
"
0,"oniai est una bidda de sa provìntzia de nùgoro e giughet 766 bividores.
"
0,"sa bidda de oniai paret chi tèngiat raighinas protosardas.
"
0,"su nùmene suo imbetzes diat derivare dae su fenìtziu:
"
0,"hon, chi diat chèrrere nàrrere bundàntzia e richesa de sa campagna.
"
0,"comente atopare
"
0,"ghetende dae casteddu si pigat sa 131 fintzas a abbasanta; girare conca a nùgoro colende dae sa 131 dcn cara a thiniscole e a pustis de 71 km bortare a dereta (iscassadòrgiu orosei-oniai); caminare pro una bindighina de chilòmetros in sa sp 125. 
"
0,"a pustis de 45 chilòmetros intrare in sa 131dcn conca a thiniscole; pustis de 20 chilòmetros bortare a dereta (iscassadòrgiu (orosei-oniai) e sighire in sa 125 sp pro una bindighina de chilòmetros.
"
0,"dae terranoa si depet colare in sa 131dcn prò 75 km; bortare a dereta (iscassadòrgiu orosei-oniai) e sighire pro una bindighina de chilòmetros in sa sp 125.
"
0,"in s’istòria de sa baronia, oniai faghiat parte de sa curadoria e de sa diòtzesi de garteddi.
"
0,"a pustis, suta de sos aragonesos, est colada a sa baronia de orosei.
"
0,"dae su 1419 oniai at connotu infeudatziones medas, moende dae s'era de alfonso su magnànimu.
"
0,"dae su 1459 l'at infeudada salvatore guiso, su primu de sos barones, chi fiat de orosei, de una famìlia de butegheris ricos.
"
0,"sos guisos comente feudatàrios in oniai bi sunt abarrados pro 400 annos, fintzas a su 1808 cando sa marchesa de albis at tzèdidu su fèudu de oniai a su demàniu règiu.
"
0,"sa propiedade de su demàniu oniai l’at riscatada in su 1839.
"
0,"e in su 1946 est divènnida comuna autònoma.
"
0,"oniai est de importu mannu pro ònnia casta de màndigu, mescamente pro su casu, su binu, su mele e sos durches de carrasegare.
"
0,"si faghet laore, òrgiu, ortalìtzia, foràgios, àghina, uliva, arangiajos.
"
0,"in sa matessi manera marcada si pesant bèstias de vulu, de parile, crabas e berbeghes .
"
0,"in manera prus pagu forte dant una ghetada de manu a s'economia sas butegas de maistros.
"
0,"su 23 de abrile si faghet sa festa de santu giorgi.
"
0,"custa festa est sentida meda in oniai, su simulacru de su santu lu mudant de frores e lu pigant in professone in subra de unu carru tiradu dae su giuu in sas carreras de sa bidda.
"
0,"a primos de maju, chie colat in oniai podet abbaidare su tusòrgiu a s'antiga.
"
0,"bibliografia
"
0,"ligàmenes esternos
"
0,"sa repùblica de polònia (in polonesu:
"
0,"rzeczpospolita polska) est un'istadu de s'europa tzentrale, unu de is bintisete istados soberanos membros de s'unione europea, costituidu in istadu democràticu de deretu, sa cale forma de guvernu est sa repùblica parlamentare.
"
0,"sa capitale e tzitade prus pobulada est varsàvia, però su tzentru acadèmicu-culturale est sa segunda tzitade prus manna, cracòvia.
"
0,"su territòriu tirat a 312.
"
0,"àteros progetos
"
0,"natziones de s'europa
"
0,"ortueri est una bidda de 1.
"
0,"437 bividores de sa provìntzia de nùgoro in su mandrolisai.
"
0,"sos donnos fondiàrios atribuiant su podere a su iudex sive rex pro mèdiu de sa corona de logu a pustis de unu giuramentu, naradu bannus consensus, espressadu durante s'assemblea bàndida de intronizatzione.
"
0,"su judicadu de gaddura fiat unu de sos bator judicados chi partziant sa sardigna.
"
0,"sas primas testimonias de s'esistèntzia sua remontant a su de 11 sèculos.
"
0,"fiat intre sos judigados su prus a norte, e teniat capitale in cìvita, oe narada terranoa.
"
0,"lacanaiat a ponente cun su giuigadu de torres, a sud-este cun su giuigadu de arbaree, a sud cun su giuigadu de càlaris.
"
0,"sa ruta sua fiat acontessida in su 1287.
"
0,"is orìgines suas sunt acàpiadas a s'istadu de abandonu de s'ìsula in sa segunda metade de su de 9 sèculos, cando sos guvernadores locales aiant pigadu pòdere de soberania.
"
0,"de sos primos guvernadores intre su de 9 e su de 11 sèculos no abarrant regìstros e sas fontes subra de sos primos giùighes sunt pagu pretzisas.
"
0,"b fara (""de rebus sardos"" torinu 1835) su primu giùighe reconnotu si diat nàrrere manfredi, galu biu in su 1050 e sighidu dae baldu o ubaldu, mortu in antis de su 1065 e de unu costantinu (biu in su 1073) chi fiat indentificadu cun una lìtera de paba grigòriu vii datada a su 1074.
"
0,"atualmente si creet ca giai sos primos guvernadores diant pòdere èssere pisanos, e costantinu membru de sa famìllia gherardesca.
"
0,"geografia e posidura
"
0,"a sa ghia de su logu s'agataiant su re, denominadu giùighe e unu cussìgiu deliberativu, e sa corona de logu.
"
0,"su giuigadu s'isterriat a longu a longu de s'area de costera norte-orientale de sardigna, imbatende a sa màssima istèrrida in su de 13 sèculos, cun unos 4.
"
0,"500 km cuadrados de subrafache.
"
0,"is bividores sunt istimados èssere istados unos 20.
"
0,"sa capitale fiat cìvita, pesada subra sas ruinas de s'antiga tzitade de olbia, su cale nùmene est atestadu pro sa prima borta in su 1113; su palatu giuigale e sa capedda palatina de santu paulu s'agataiant in atuale corso umberto, inghiriados de muros, turres e portales chi galu si podiant in parte intretzare fintzas a primìtziu de s'otighentos.
"
0,"si ipotizat ca sa corte de su judicadu si mudaiat intre sos tzentros majores de sas curadorias de su rènniu, mancari non siat tzertu.
"
0,"is casteddos de pedres e de sa paulatza istaiant a defensa de cìvita.
"
0,"sunt istadas residèntzias giuigales sos casteddos de baldu e balaiana, in is intorinos de logusantu, comente fintzas tèmpiu, in ue galu oe in die s'agatat sa domo de nino visconti, e su casteddu de sa fava in pasada.
"
0,"sos giùighes de gallura fiant tumulados in sa cripta de sa capedda palatina de santu paulu in cìvita e in sa basìlica de sennora nostra de logusantu:
"
0,"su territòriu de su giuigadu fiat partzidu in duas diòtzesis cun seas de obispadu in cìvita e in garteddi, a primìtziu dipendentes dae sa santa sede e dae su 1138 sutapostas a s'achibiscamu de pisa.
"
0,"su patronu fiat santu simplìtziu, primu protopìscamu de fausània, a chie fiat dedicada sa seu de cìvita.
"
0,"s'istemma fiat s'imàgine de unu cabone.
"
0,"ùrtimu giùighe de gallura fiat nino visconti in su 1296, sa fìgia giuanna bantaiat petzi tìtulu nominale, e aiat a pustis tzèdidu sos deretos a su frade concoinu sennore de milanu atzone visconti, s'arèntzia de chie aiat renununtzidu in favore de sos soberanos de aragona.
"
0,"orìgines de su giuigadu
"
0,"in època romana òlbia (fentomada fintzas che ulbia o ulpia) aiat rapresentadu unu munitzìpiu de importu econòmicu mannu pro sa sardigna, e su portu afiantzaiat cuntatos istrintos cun su de òstia e cun sa capitale imperiale.
"
0,"s'interiore setentrionale fiant antimes bìvidu de populatziones definidas corsas, chi cun sas populatzione de sos balares chi dd'istaiant a curtzu de de sos ilienses, non fiant cumpletamente sutamìtidos e diant fatu·fatu chircare de arrobare sas terras prus saliosas.
"
0,"segundu da traditzione agiogràfica, in su 304, suta diocletzianu, in òlbia bi fiat istadu su martìriu de su protopìscamu simplìtziu.
"
0,"(goltofe o gortobè (ortobene), sancta maria magdalena thorpeiae-s'armulanza-miriai e gonarium o gonare o unale (su fundale o dorgali alto, mulattai-isportana e mariscai-iriai), nothule (dule-locoe), iloghe, orrule o nurulis, isarle, lollove, gurennoro-gorgolennoro, golcone-corcodde-goreone-gologone, gadu-giumpattu (agro di oliena), filihuri-filicore (agro di oliena), oliana, locoe, nodule-dule, torpe dell'iscra di galtellì, lollove, portu nonu (gonone))
"
0,"bibliografia
"
0,"vv, da olbia a olbia, edes, tàtari 2004.
"
0,"il comune di pisa, il regno di gallura e la sardegna nell'età di dante, casteddu, am&d, 2006.
"
0,"artìculos ligados
"
0,"àteros progetos
"
0,"juanne maria angioy o giovanni maria angioy, nàschidu in bono in su 1751, est istadu unu polìticu, rivolutzionariu, indipendentista e patriota sardu.
"
0,"sa baronìa-villaperùciu (villaperuccio in italianu) est una bidda sarda de 1034 bividores in sa provìntzia de su sulcis igresiente.
"
0,"s'agatat in mesu de su sulcis de bàsciu, e est indipendente dae su 1979.
"
0,"in su sartu de sa baronia s'agatat sa grandu necròpoli nuraghesa de montessu.
"
0,"elini est una bidda de sa provìntzia de s'ogiastra de 553 bividores.
"
0,"est posta a un'artària de 472 metros in pitzu de su mare.
"
0,"est sa bidda prus pitica de s'ogiastra.
"
0,"in mesu bidda s'agatat s'istatzione de is trenos, chi immoe portat is turistas de su ""trenino verde"".
"
0,"su sartu suo, ricu de ulivàrios e èlighes betzas, tirat pro 11 ha e inserrat peri su giassu naturalìsticu de su parcu de su cramu.
"
0,"est a làcana cun arthana, irbonu, lanusè, loceri, barì e tortuelie.
"
0,"in bidda b'est peri una sea ischiliada de sa facultade de giurisprudèntzia de s'ateneu de tàtari.
"
0,"sa funtana mutida funtana manna bogat a totu annu su matessi tzurru de abba.
"
0,"si giogat chirchende de cassare su totale de sos nùmeros ghetados cun sas manos.
"
0,"pro sa lege italiana est unu giogu de azardu, fintzas si est reconnotu che a disciplina isportiva ufitziale dae su coni.
"
0,"in su 2010 e in su 2014 su professore a.
"
0,"zizi e sos istudiantes suos de s'iscola it giua in casteddu ant chircadu de nde creare una versione digitale.
"
0,"riferimentos
"
0,"àteros progetos
"
0,"ligàmenes esternos
"
0,"amicidellamorra.
"
0,"com aprofundimentos: sa murra in friuli
"
0,"la nuova sardegna est su giornale prus lèghidu de su nord de sa sardigna, fundadu in su 1891 in tàtari dae giuseppe castìglia e dae enrico berlinguer, mannoi de s'omònimu ex segretàriu de su pci.
"
0,"in paris a cussa de tàtari tenet redatziones in casteddu, nùgoro, terranoa e aristanis.
"
0,"ispainadura
"
0,"!còpias bèndidas
"
0,"datos ads - atzertamentos ispainadura imprenta
"
0,"riferimentos
"
0,"ligàmenes esternos
"
0,"cultura sarda
"
0,"tàtaricategoria:
"
0,"periodicos istampados
"
0,"sa pàtria mia, sa felitzidade mia e su gosu miu
"
0,"sa letònia, ufitzialmente repùblica de letònia (in lètone, latvijas republika), est unu paisu soberanu de s'europa setentrionale, membru de s'unione europea, costituidu in istadu sotziale e democràticu de deretu, sa cale forma de guvernu est sa repùblica parlamentare.
"
0,"su territòriu, cun capitale in riga, est organizadu in 110 comunos e 9 tzitades.
"
0,"àteros progetos
"
0,"natziones de s'europa
"
0,"7125 eitarodate est unu asteroidi de su sistema solari.
"
0,"18697 kathanson et unu asteroidi de su sistema solari.
"
0,"iscopertu in su 1997, presentat un'òrbita caraterizada dae unu semiasse maggiore de 3,1083092 ua e dae una eccentricitari de 0,1280601, crocada de 1,18971° respetu a s'eclittica
"
0,"generalidades
"
0,"provìntzia de su campidanu de mesu o meria de campidanu de mesu.
"
0,"creada de pagu cun 28 comunas tiradas dae sa meria de casteddu.
"
0,"no tenet galu una seu definitiva.
"
0,"sa bidda prus manna est biddexidru, sa prus pitica est setzu.
"
0,"sa seu provisòria est in seddori aunde diat dèpere abarrare su presidente, fùlviu toccu.
"
0,"sas seus ofitziales sunt duas:
"
0,"seddori e biddexidru.
"
0,"516,19 chilòmetros cuadros e contat 99.
"
0,"422 bividores (2015).
"
0,"! italianu !! sardu
"
0,"provìntzias de sa sardigna
"
0,"sandinista! est su cuartu album de sa banda inglesa the clash, publicadu in su 1980.
"
0,"totas is cantzones fiant de is clash si no est specificadu diversamente.
"
0,"52 (senne nomini)
"
0,"album inglèsos
"
0,"alan ford est unu fumetu còmicu ca est istadu fraigadu de max bunker (luciano secchi) e magnus (roberto raviola), in inprenta de su 1969.
"
0,"mancari sa trama initziale in is primos episodios si nche isvilupaiat a inghiriu de un agente mutidu alan ford, a pustis custu est diventadu un de su grupu de is personàgios printzipales:
"
0,"su grupu tnt est un'assemblea de agentes segretos disadatados, ca trabballant de unu negòtziu de froresi a new york city, istados unidos de amèrica, ca impreant che copertura pro is cuartiers generale issoro segredos.
"
0,"issos sunt inciumpetentes e mandrones, ma intelligentes e margianes, specialmente cando tocant is interessos personales issoro.
"
0,"is biografia issoro sunt piticas a cunfrontu de is furbos leader issoro, su tormentadu nùmeru unu in cadira cun rodas, unu personàgiu ca si pigat indebitamente is miliones pagados a su grupu de su governu americanu pro is missiones segretas, e pagat is agentes una misenia.
"
0,"su fumetu ponet in rìdiculu aspetos de sa sotziedade americana, inclùdidos su capitalismu e su ratzismu.
"
0,"ci sunt riferimentos a sa realidade locale italiana, in ue is maladias sotziales sunt satirizadas de magnus & bunker, aici comente tèrrmines in dialetu milanesu.
"
0,"difusione de su fumetu
"
0,"alan ford est pubblicadu mese cun mese de mas bunker press in itàlia.
"
0,"ci sunt puru editziones in bòsnia e erzegòvina, croàtzia (a su mancu 4 editziones de su 2008), sèrbia e slovenia.
"
0,"una editzione de sa repubblica de matzedònia de su norte si agataiat pro unu pagu de tempuse, e s'editzione de serba sunt importadas immoi in macedonia e montenegro, abbarrende galu meda populares.
"
0,"su fumetu còmicu est istadu adatadu a film animados e retzitas de teatru,aici comente est istadu de ispiratzione pro libros e film.
"
0,"serie regulare (1969-2011)
"
0,"(agosto 1973)
"
0,"(ottobre 1975)
"
0,"(assistenza pronta subito)
"
0,"(truffe - imbrogli - raggiri)
"
0,"(assicurazione vita eterna)
"
